ID,Name
6677,Roberto Carlos
6797,"Cambiasso, Esteban"
6829,Maxwell
6858,"Quaresma, Ricardo"
6869,"Sneijder, Wesley"
6874,"Pandev, Goran"
6876,"Arnautovic, Marko"
6915,"Kovacic, Mateo"
6956,"Dimarco, Federico"
6957,"Medel, Gary"
6972,Felipe Melo
7000,"de Vrij, Stefan"
7017,"Martinez, Lautaro"
7028,"Barella, Nicolo"
7048,"Dumfries, Denzel"
7053,"Onana, Andre"
8186,"Christiansen, Jesper"
8319,"van de Ven, Micky"
9112,"Puyol, Carles"
9119,"de Boer, Frank"
9171,"Larsson, Henrik"
9195,"Toure, Yaya"
9198,"Pique, Gerard"
9202,Dani Alves
9249,"Cucurella, Marc"
9262,Malcom
9273,"de Jong, Frenkie"
9282,Pedri
9289,"Balde, Alejandro"
9304,Raphinha
9497,"Kanoute, Frederic"
9498,"Defoe, Jermain"
9512,"Carrick, Michael"
9543,"Bale, Gareth"
9567,"Kane, Harry"
9586,"Dempsey, Clint"
9653,"Romero, Cristian"
9660,"Bentancur, Rodrigo"
9663,"Kulusevski, Dejan"
10417,"Carvalho, Ricardo"
10450,"Mbappe, Kylian"
11238,"Tadic, Dusan"
11493,"Tevez, Carlos"
12337,"Aimar, Pablo"
14077,"Makelele, Claude"
14278,"Kamara, Boubacar"
14684,"Sarr, Ismaila"
14708,"Aguerd, Nayef"
15228,"Zaccagni, Mattia"
15313,"Amrabat, Sofyan"
15580,"Schmeichel, Kasper"
15648,"Navas, Jesus"
15701,"Ake, Nathan"
16365,Rafa
16419,"Kokcu, Orkun"
16717,Bremer
17669,"Koulibaly, Kalidou"
18211,"Lunin, Andriy"
18923,Papu Gomez
19136,"Faubert, Julien"
20265,"van Nistelrooy, Ruud"
20359,"Mertens, Dries"
20423,"Madueke, Noni"
20645,"Nedved, Pavel"
20800,"Milinkovic-Savic, Sergej"
21526,"Ramsey, Jacob"
21545,"Cash, Matty"
21956,"Fernandes, Bruno"
23326,"Zidane, Zinedine"
23352,"Ronaldo, Cristiano"
23353,"Benzema, Karim"
23710,"Chiesa, Federico"
23751,"Vlahovic, Dusan"
23995,"Pogba, Paul"
24033,"Fagioli, Nicolo"
24882,"Neves, Ruben"
25129,"Lavezzi, Ezequiel"
25134,"Kimpembe, Presnel"
25187,"Ugarte, Manuel"
26124,"Lobotka, Stanislav"
26158,"Alvarez, Edson"
26172,"Kudus, Mohammed"
26883,"Ivanovic, Branislav"
26912,"Gallagher, Conor"
26941,"Jackson, Nicolas"
27755,"Le Normand, Robin"
27779,"Sorloth, Alexander"
28654,Otavio
28685,"Taremi, Mehdi"
29721,"Botman, Sven"
30317,"Scalvini, Giorgio"
31160,"Eze, Eberechi"
32558,"Solskjaer, Ole Gunnar"
32643,"Maguire, Harry"
33361,"Daka, Patson"
36131,"David, Jonathan"
36664,"Raya, David"
36673,"Mbeumo, Bryan"
37403,"Caicedo, Moises"
37417,"Ferguson, Evan"
42949,"Insigne, Lorenzo"
43003,"Kvaratskhelia, Khvicha"
44509,"Tsygankov, Viktor"
44883,"Orban, Willi"
54440,"Buchanan, Tajon"
