ID,Name
6696,"Zamorano, Ivan"
6797,"Cambiasso, Esteban"
6829,Maxwell
6869,"Sneijder, Wesley"
6874,"Pandev, Goran"
6903,"Handanovic, Samir"
6915,"Kovacic, Mateo"
6945,"Icardi, Mauro"
6952,"Vidic, Nemanja"
6956,"Dimarco, Federico"
6958,"Brozovic, Marcelo"
6992,"Skriniar, Milan"
7000,"de Vrij, Stefan"
7017,"Martinez, Lautaro"
7048,"Dumfries, Denzel"
7053,"Onana, Andre"
8271,"De Bruyne, Kevin"
9112,"Puyol, Carles"
9146,"Iniesta, Andres"
9153,"Marquez, Rafa"
9169,"Messi, Lionel"
9171,"Larsson, Henrik"
9192,"Abidal, Eric"
9195,"Toure, Yaya"
9220,"Alba, Jordi"
9226,"Bravo, Claudio"
9267,"Araujo, Ronald"
9301,"Kounde, Jules"
9512,"Carrick, Michael"
9551,"Modric, Luka"
9562,"Walker, Kyle"
9567,"Kane, Harry"
9640,"Bergwijn, Steven"
9668,"Sarr, Pape Matar"
10417,"Carvalho, Ricardo"
10450,"Mbappe, Kylian"
10505,"Disasi, Axel"
11493,"Tevez, Carlos"
12591,"Fernandez, Enzo"
13249,Alex Sandro
13776,Angelino
14148,"Drogba, Didier"
14505,"Reveillere, Anthony"
14708,"Aguerd, Nayef"
15580,"Schmeichel, Kasper"
15649,Fernandinho
15673,Ederson
15701,"Ake, Nathan"
15882,"Zapata, Duvan"
17669,"Koulibaly, Kalidou"
18211,"Lunin, Andriy"
18820,"Ramos, Sergio"
18897,"Sarabia, Pablo"
18920,"Acuna, Marcos"
18923,Papu Gomez
19136,"Faubert, Julien"
20064,"Dragusin, Radu"
20265,"van Nistelrooy, Ruud"
20359,"Mertens, Dries"
20423,"Madueke, Noni"
20731,"Radu, Stefan"
21881,"Quagliarella, Fabio"
21904,"Cuadrado, Juan"
21925,"Zielinski, Piotr"
22318,"Rabiot, Adrien"
23135,"Pereira, Ricardo"
23338,Marcelo
23352,"Ronaldo, Cristiano"
23694,"Ilicic, Josip"
23710,"Chiesa, Federico"
23751,"Vlahovic, Dusan"
23873,"Del Piero, Alessandro"
23878,"Tacchinardi, Alessio"
23905,"van der Sar, Edwin"
24174,"Kramaric, Andrej"
24925,"Nunes, Matheus"
25129,"Lavezzi, Ezequiel"
26137,"Ziyech, Hakim"
26172,"Kudus, Mohammed"
26883,"Ivanovic, Branislav"
27755,"Le Normand, Robin"
27779,"Sorloth, Alexander"
28654,Otavio
28668,"Costa, Diogo"
29699,"Dubravka, Martin"
30338,"Hojlund, Rasmus"
31167,"Olise, Michael"
32211,Juninho Pernambucano
32545,"Neville, Gary"
32558,"Solskjaer, Ole Gunnar"
33314,"Vardy, Jamie"
33361,"Daka, Patson"
35322,"Cherki, Rayan"
35706,"Chukwueze, Samuel"
36645,"Henry, Rico"
36664,"Raya, David"
37417,"Ferguson, Evan"
44509,"Tsygankov, Viktor"
44879,"Forsberg, Emil"
44904,"Olmo, Dani"
45396,"Dovbyk, Artem"
48976,"Puskas, Ferenc"
