ID,Name
22412,Julio Cesar
26399,"Aguero, Sergio"
26485,"Boateng, Jerome"
27511,"Cahill, Gary"
27577,"Dempsey, Clint"
27992,"Modric, Luka"
28003,"Messi, Lionel"
28396,"Dzeko, Edin"
29241,"Silva, Thiago"
29260,"Chiellini, Giorgio"
31909,"Kroos, Toni"
32467,"Rakitic, Ivan"
33706,Nani
34557,"Bendtner, Nicklas"
34987,"Yilmaz, Burak"
35047,"Witsel, Axel"
36139,"Tadic, Dusan"
37647,"Payet, Dimitri"
37666,"Vidal, Arturo"
38253,"Lewandowski, Robert"
38593,"Hamsik, Marek"
39152,"Falcao, Radamel"
39153,"Higuain, Gonzalo"
41384,"Arnautovic, Marko"
44352,"Suarez, Luis"
44716,"Marchisio, Claudio"
45146,"Balotelli, Mario"
45320,"Di Maria, Angel"
46580,"Kramaric, Andrej"
50202,"Hazard, Eden"
50512,"Modeste, Anthony"
50570,"Lavezzi, Ezequiel"
53622,"Gundogan, Ilkay"
58088,"Muslera, Fernando"
58864,"Aubameyang, Pierre-Emerick"
59016,"Alaba, David"
60444,"Alcantara, Thiago"
65278,Pedro
68290,Neymar
68863,"Icardi, Mauro"
69751,"Alba, Jordi"
72522,"de Jong, Luuk"
73794,"Zapata, Duvan"
74229,Koke
74418,"Martinez, Jackson"
79422,"Navas, Keylor"
79960,Alex Sandro
82442,"Giroud, Olivier"
85370,"Roberto, Sergi"
86202,"Rudiger, Antonio"
91845,"Son, Heung-min"
91970,"Cuadrado, Juan"
93128,"Koulibaly, Kalidou"
95424,"Walker, Kyle"
100986,"Meunier, Thomas"
105470,Alisson
108390,"Courtois, Thibaut"
111455,"Xhaka, Granit"
111873,"Martinez, Emiliano"
124502,"Ginter, Matthias"
125781,"Griezmann, Antoine"
126414,"Calhanoglu, Hakan"
126664,"Digne, Lucas"
126719,"Bernat, Juan"
128223,"Morata, Alvaro"
129083,"Zamorano, Ivan"
132098,"Kane, Harry"
133964,"Insigne, Lorenzo"
139208,"van Dijk, Virgil"
141660,"Lingard, Jesse"
144028,"Trossard, Leandro"
145988,"Zaha, Wilfried"
148455,Mohamed Salah
164770,"Varane, Raphael"
166237,"Paredes, Leandro"
166601,"Sule, Niklas"
167850,"Depay, Memphis"
169880,"Di Lorenzo, Giovanni"
171424,"Mahrez, Riyad"
176553,"Laporte, Aymeric"
177907,"Maguire, Harry"
181375,"Haller, Sebastien"
181579,"Ward-Prowse, James"
181767,Marquinhos
182893,"Fofana, Seko"
182913,"Rabiot, Adrien"
186590,"Stones, John"
192735,"Lobotka, Stanislav"
197838,"Vardy, Jamie"
198008,"Silva, Andre"
200512,"Mane, Sadio"
207929,"Alli, Dele"
215876,"Pereira, Ricardo"
230784,"Partey, Thomas"
231289,Otavio
234509,"Onana, Andre"
241641,"Silva, Bernardo"
242086,"Schick, Patrik"
249565,"Tielemans, Youri"
255508,"Williams, Inaki"
257462,"Jovic, Luka"
257814,"Kobel, Gregor"
260827,"Andersen, Joachim"
264372,"Tsygankov, Viktor"
265088,"Locatelli, Manuel"
266302,"Milinkovic-Savic, Sergej"
284730,"Akanji, Manuel"
294808,"Kessie, Franck"
307058,"Taremi, Mehdi"
314367,"Edwards, Marcus"
315779,"Pulisic, Christian"
318528,"Thuram, Marcus"
321247,"Buendia, Emiliano"
321528,"Dumfries, Denzel"
324358,"Watkins, Ollie"
326330,"de Jong, Frenkie"
331726,"Abraham, Tammy"
332697,"McKennie, Weston"
333241,Joelinton
335721,"White, Ben"
339556,"Henry, Rico"
340456,"Mazraoui, Noussair"
342385,"Rodriguez, Guido"
351816,"Bennacer, Ismael"
354362,"Bentancur, Rodrigo"
355915,"Romero, Cristian"
357565,Rodri
361093,"Botman, Sven"
363205,"Jesus, Gabriel"
369081,"Valverde, Federico"
378710,Richarlison
392765,"Smith Rowe, Emile"
394327,"Kamara, Boubacar"
395516,"Diaby, Moussa"
397033,"Tonali, Sandro"
398073,"Hakimi, Achraf"
401923,"Osimhen, Victor"
406040,"Lookman, Ademola"
411975,"Kounde, Jules"
424042,"Molina, Nahuel"
424204,"Davies, Alphonso"
442891,"Terrier, Martin"
444523,Lucas Paqueta
475959,"Gvardiol, Josko"
480267,"Araujo, Ronald"
480692,"Diaz, Luis"
484547,"Frimpong, Jeremie"
485706,"Onana, Amadou"
486049,"Doku, Jeremy"
488362,"Gallagher, Conor"
495666,"Saliba, William"
503733,"Gordon, Anthony"
503770,"Balogun, Folarin"
504215,"Reyna, Giovanni"
513245,"Lindstrom, Jesper"
517894,"Cunha, Matheus"
520624,"Guimaraes, Bruno"
524481,Roger Ibanez
525247,"Kilman, Maximilian"
537860,"Mudryk, Mykhaylo"
552057,"Hlozek, Adam"
571020,"Sancet, Oihan"
571743,"Broja, Armando"
614258,"Colwill, Levi"
624690,"Kone, Manu"
628451,"Lavia, Romeo"
640428,"Camavinga, Eduardo"
648195,"Fernandez, Enzo"
650568,"Silva, Antonio"
687626,"Caicedo, Moises"
