ID,Name
41384,"Arnautovic, Marko"
41982,"Nainggolan, Radja"
42460,"Perisic, Ivan"
44058,"Szczesny, Wojciech"
44162,"Pjanic, Miralem"
44352,"Suarez, Luis"
46741,David Luiz
50202,"Hazard, Eden"
50512,"Modeste, Anthony"
51471,"Kovacic, Mateo"
54781,"Otamendi, Nicolas"
54928,"Godin, Diego"
58358,"Muller, Thomas"
58864,"Aubameyang, Pierre-Emerick"
65278,Pedro
68290,Neymar
68863,"Icardi, Mauro"
88755,"De Bruyne, Kevin"
93128,"Koulibaly, Kalidou"
96341,"Lukaku, Romelu"
105521,"Immobile, Ciro"
108390,"Courtois, Thibaut"
111455,"Xhaka, Granit"
111873,"Martinez, Emiliano"
122153,"Pogba, Paul"
125781,"Griezmann, Antoine"
126414,"Calhanoglu, Hakan"
126540,"Umtiti, Samuel"
126664,"Digne, Lucas"
128220,Luis Alberto
128223,"Morata, Alvaro"
131789,"Firmino, Roberto"
132098,"Kane, Harry"
134425,"Sterling, Raheem"
148455,Mohamed Salah
161056,"Kimmich, Joshua"
166237,"Paredes, Leandro"
167329,"Plea, Alassane"
167799,"Hojbjerg, Pierre-Emile"
167850,"Depay, Memphis"
169880,"Di Lorenzo, Giovanni"
171424,"Mahrez, Riyad"
177476,"Ake, Nathan"
177907,"Maguire, Harry"
181136,"Zielinski, Piotr"
181375,"Haller, Sebastien"
181767,Marquinhos
182712,"Cancelo, Joao"
182906,"Maignan, Mike"
182913,"Rabiot, Adrien"
183334,"Bamford, Patrick"
187587,"Rebic, Ante"
193082,"Grimaldo, Alejandro"
196948,"Christensen, Andreas"
197300,"Bernardeschi, Federico"
197838,"Vardy, Jamie"
198008,"Silva, Andre"
200512,"Mane, Sadio"
203496,"Fekir, Nabil"
203853,"Zinchenko, Oleksandr"
206040,"Jimenez, Raul"
215876,"Pereira, Ricardo"
217111,"Ziyech, Hakim"
223967,"Laimer, Konrad"
225122,"Guedes, Goncalo"
230784,"Partey, Thomas"
234509,"Onana, Andre"
238055,Rafa
250845,"Gimenez, Jose Maria"
255901,"De Paul, Rodrigo"
266807,"Correa, Angel"
273132,"Gosens, Robin"
283735,"Zaccagni, Mattia"
284730,"Akanji, Manuel"
288230,"Dembele, Ousmane"
293385,"Olmo, Dani"
294808,"Kessie, Franck"
302215,"Keita, Naby"
303254,"Tomori, Fikayo"
307058,"Taremi, Mehdi"
315853,"Bastoni, Alessandro"
323704,Malcom
324358,"Watkins, Ollie"
326330,"de Jong, Frenkie"
339808,"Hernandez, Theo"
340329,"Willock, Joe"
342229,"Mbappe, Kylian"
342385,"Rodriguez, Guido"
349066,"Isak, Alexander"
351749,"Phillips, Kalvin"
351816,"Bennacer, Ismael"
354361,"Anguissa, Frank"
357565,Rodri
360518,"Koopmeiners, Teun"
375885,"Sangare, Ibrahim"
392757,"Guehi, Marc"
394327,"Kamara, Boubacar"
401923,"Osimhen, Victor"
406040,"Lookman, Ademola"
411295,Raphinha
411975,"Kounde, Jules"
418560,"Haaland, Erling"
423440,"Zubimendi, Martin"
424042,"Molina, Nahuel"
435338,"Magalhaes, Gabriel"
444523,Lucas Paqueta
463618,"Thuram, Khephren"
466810,"Fati, Ansu"
475959,"Gvardiol, Josko"
487465,"Neto, Pedro"
496094,"Adeyemi, Karim"
503749,"Ramsey, Jacob"
513245,"Lindstrom, Jesper"
516716,Bremer
517894,"Cunha, Matheus"
524481,Roger Ibanez
537860,"Mudryk, Mykhaylo"
571020,"Sancet, Oihan"
598577,"Wirtz, Florian"
605184,"Todibo, Jean-Clair"
607223,"Cherki, Rayan"
610442,"Hojlund, Rasmus"
628451,"Lavia, Romeo"
650568,"Silva, Antonio"
659542,"Wahi, Elye"
776890,"Jackson, Nicolas"
808509,Danilo
