ID,Name
294808,"Kessie, Franck"
331726,"Abraham, Tammy"
340456,"Mazraoui, Noussair"
342229,"Mbappe, Kylian"
349066,"Isak, Alexander"
368887,"Openda, Lois"
369081,"Valverde, Federico"
371149,"Ndicka, Evan"
378710,Richarlison
392768,"Hudson-Odoi, Callum"
395516,"Diaby, Moussa"
398073,"Hakimi, Achraf"
401923,"Osimhen, Victor"
413112,"Tchouameni, Aurelien"
418560,"Haaland, Erling"
424042,"Molina, Nahuel"
434675,"Gakpo, Cody"
435338,"Magalhaes, Gabriel"
435772,"De Ketelaere, Charles"
444523,Lucas Paqueta
480267,"Araujo, Ronald"
480762,"Martinez, Lisandro"
503770,"Balogun, Folarin"
557459,"van de Ven, Micky"
581678,"Bellingham, Jude"
598577,"Wirtz, Florian"
610442,"Hojlund, Rasmus"
650568,"Silva, Antonio"
